,0,1,2,3
8988,28,28,28,28
8989,28,28,28,28
8990,2,2,2,2
8991,28,28,28,28
8992,8,8,8,8
8993,11,11,11,11
8994,28,28,28,28
8995,6,6,6,6
8996,8,8,8,8
8997,8,8,8,8
8998,11,11,11,11
8999,5,5,5,5
9000,16,16,16,16
9001,28,28,28,28
9002,28,28,28,28
9003,11,11,11,11
9004,8,8,8,8
9005,18,18,18,18
9006,14,14,14,14
9007,25,25,25,25
9008,9,9,9,9
9009,24,24,24,24
9010,25,25,25,25
9011,11,11,11,11
9012,5,5,5,5
9013,18,18,18,18
9014,11,11,11,11
9015,6,6,6,6
9016,28,28,28,28
9017,19,19,19,19
9018,28,28,28,28
9019,12,12,12,12
9020,4,4,4,4
9021,28,28,28,28
9022,12,12,12,12
9023,19,19,19,19
9024,3,3,3,3
9025,1,1,1,1
9026,14,14,14,14
9027,11,11,11,11
9028,11,11,11,11
9029,6,6,6,6
9030,11,11,11,11
9031,20,20,20,20
9032,11,11,11,11
9033,8,8,8,8
9034,6,6,6,6
9035,6,6,6,6
9036,5,5,5,5
9037,5,5,5,5
9038,11,11,11,11
9039,11,11,11,11
9040,16,16,16,16
9041,8,8,8,8
9042,11,11,11,11
9043,16,16,16,16
9044,5,5,5,5
9045,2,2,2,2
9046,25,25,25,25
9047,2,2,2,2
9048,7,7,7,7
9049,11,11,11,11
9050,15,15,15,15
9051,19,19,19,19
9052,3,3,3,3
9053,6,6,6,6
9054,8,26,26,26
9055,28,28,28,28
9056,5,5,5,5
9057,19,19,19,19
9058,8,8,8,8
9059,6,6,6,6
9060,12,12,12,12
9061,17,17,17,17
9062,19,19,19,19
9063,14,14,14,14
9064,12,12,12,12
9065,8,8,8,8
9066,5,5,5,5
9067,19,19,19,19
9068,28,28,28,28
9069,2,2,2,2
9070,16,16,16,16
9071,28,28,28,28
9072,11,11,11,11
9073,9,9,9,9
9074,26,26,26,26
9075,12,12,12,12
9076,11,11,11,11
9077,5,5,5,5
9078,19,19,19,19
9079,11,11,11,11
9080,13,13,13,13
9081,5,5,5,5
9082,15,15,15,15
9083,9,9,9,9
9084,28,28,28,28
9085,4,4,4,4
9086,11,11,11,11
9087,19,19,19,19
9088,1,1,1,1
9089,8,1,1,8
9090,19,19,19,19
9091,2,2,2,2
9092,12,12,12,12
9093,20,20,20,20
9094,18,18,18,18
9095,5,5,5,5
9096,10,10,10,10
9097,26,26,26,26
9098,7,7,7,7
9099,6,6,6,6
9100,2,2,2,2
9101,20,20,20,20
9102,16,16,16,16
9103,12,12,12,12
9104,7,7,7,7
9105,7,7,7,7
9106,6,6,6,6
9107,5,5,5,5
9108,28,28,28,28
9109,29,29,29,29
9110,8,8,8,8
9111,6,6,6,6
9112,9,9,9,9
9113,28,28,28,28
9114,15,15,15,15
9115,28,28,28,28
9116,28,28,28,28
9117,26,26,26,26
9118,15,15,15,15
9119,12,12,12,12
9120,6,6,6,6
9121,12,12,12,12
9122,28,28,28,28
9123,8,8,8,8
9124,5,5,5,5
9125,6,6,6,6
9126,9,9,9,9
9127,20,20,20,20
9128,8,8,8,8
9129,28,28,28,28
9130,8,8,8,11
9131,6,6,6,6
9132,9,9,9,9
9133,26,26,26,26
9134,20,20,20,20
9135,6,6,6,6
9136,6,6,6,6
9137,5,5,5,5
9138,7,7,7,7
9139,26,26,26,26
9140,8,8,8,8
9141,6,6,6,6
9142,17,17,17,17
9143,28,28,11,11
9144,10,10,10,10
9145,7,7,7,7
9146,10,10,10,10
9147,19,28,19,28
9148,12,12,12,12
9149,4,4,4,4
9150,25,25,25,25
9151,6,6,6,6
9152,2,2,2,2
9153,6,6,6,6
9154,7,7,7,7
9155,1,1,1,1
9156,8,8,8,8
9157,15,15,15,15
9158,26,26,26,26
9159,8,8,8,8
9160,20,20,20,20
9161,8,8,8,8
9162,17,17,17,17
9163,6,6,6,6
9164,16,16,16,16
9165,16,16,16,16
9166,26,26,26,26
9167,11,11,11,11
9168,7,7,7,7
9169,5,5,5,5
9170,28,28,28,28
9171,28,28,28,28
9172,8,8,8,8
9173,26,26,8,8
9174,15,15,15,15
9175,25,25,25,25
9176,16,16,16,16
9177,16,16,16,16
9178,6,6,6,6
9179,5,5,5,5
9180,8,8,8,8
9181,13,13,13,13
9182,10,10,10,10
9183,4,4,4,4
9184,11,11,13,11
9185,7,7,7,7
9186,7,7,7,7
9187,11,11,11,11
9188,28,28,28,28
9189,5,5,5,5
9190,28,28,28,28
9191,9,9,9,9
9192,5,5,5,5
9193,8,11,11,11
9194,8,8,8,8
9195,8,8,8,8
9196,25,25,25,25
9197,5,5,5,5
9198,4,4,4,4
9199,21,21,21,21
9200,25,25,25,25
9201,12,12,12,12
9202,11,11,11,11
9203,6,6,6,6
9204,25,25,25,25
9205,8,8,8,8
9206,5,5,5,5
9207,17,17,17,17
9208,8,8,8,8
9209,8,11,11,8
9210,12,12,12,12
9211,6,6,6,6
9212,19,19,19,19
9213,8,8,8,8
9214,7,7,7,7
9215,11,11,11,11
9216,19,19,19,19
9217,25,25,25,25
9218,26,26,26,26
9219,19,19,19,19
9220,28,28,28,28
9221,5,5,5,5
9222,9,9,9,9
9223,28,28,28,28
9224,8,8,8,8
9225,8,8,8,8
9226,19,19,19,19
9227,16,16,16,16
9228,5,5,5,5
9229,4,4,4,4
9230,8,8,8,8
9231,28,28,28,28
9232,11,11,11,11
9233,1,1,1,1
9234,28,28,28,28
9235,11,11,11,11
9236,19,19,19,19
9237,13,13,13,13
9238,9,9,9,9
9239,14,14,14,14
9240,6,6,6,6
9241,12,12,12,12
9242,11,11,11,11
9243,11,11,11,11
9244,5,5,5,5
9245,11,11,11,11
9246,12,12,12,12
9247,28,28,28,28
9248,11,11,11,11
9249,11,11,11,11
9250,19,19,19,19
9251,11,11,11,11
9252,7,7,7,7
9253,11,11,11,11
9254,12,12,12,12
9255,12,12,12,12
9256,25,25,25,25
9257,5,5,5,5
9258,15,15,15,15
9259,28,28,28,28
9260,11,11,11,11
9261,28,28,28,28
9262,5,5,5,5
9263,1,1,1,1
9264,19,19,19,19
9265,2,2,2,2
9266,9,28,9,28
9267,19,19,19,19
9268,16,16,16,16
9269,3,3,3,3
9270,28,28,28,28
9271,19,19,19,19
9272,8,9,8,8
9273,28,28,28,28
9274,11,11,11,11
9275,8,8,8,8
9276,26,8,8,8
9277,12,12,12,12
9278,5,5,5,5
9279,11,11,11,11
9280,12,12,12,12
9281,11,11,11,11
9282,1,1,1,1
9283,18,18,18,18
9284,26,8,26,8
9285,11,11,11,11
9286,19,19,19,19
9287,6,6,6,6
9288,11,11,11,11
9289,15,15,15,15
9290,11,11,11,11
9291,28,28,28,28
9292,28,28,28,28
9293,5,5,5,5
9294,5,5,5,5
9295,26,26,26,26
9296,19,19,19,19
9297,11,11,11,11
9298,8,8,8,8
9299,28,28,28,28
9300,1,1,1,1
9301,15,15,15,15
9302,11,11,11,11
9303,5,5,5,5
9304,19,19,19,19
9305,14,14,14,14
9306,26,26,26,26
9307,4,4,4,4
9308,11,11,11,11
9309,11,11,11,11
9310,4,4,4,4
9311,19,9,19,19
9312,8,8,8,8
9313,8,8,8,8
9314,12,12,12,12
9315,11,11,11,11
9316,5,5,5,5
9317,8,8,8,8
9318,5,5,5,5
9319,8,8,8,8
9320,12,12,12,12
9321,5,5,5,5
9322,12,12,12,12
9323,28,28,28,28
9324,12,12,12,12
9325,18,18,18,18
9326,11,11,11,11
9327,8,8,8,8
9328,12,12,12,12
9329,15,15,15,15
9330,5,5,5,5
9331,25,25,25,25
9332,25,25,25,25
9333,16,16,16,16
9334,7,7,7,7
9335,8,8,8,8
9336,19,19,19,19
9337,11,28,28,28
9338,8,8,8,8
9339,11,11,11,11
9340,8,8,8,8
9341,1,1,1,1
9342,9,9,9,9
9343,8,8,8,8
9344,6,6,6,6
9345,5,5,5,5
9346,11,11,11,11
9347,11,11,11,11
9348,12,12,12,12
9349,5,5,5,5
9350,8,8,8,8
9351,28,28,28,28
9352,11,11,11,11
9353,2,2,2,2
9354,5,5,5,5
9355,11,11,11,11
9356,11,11,11,11
9357,11,11,11,11
9358,11,11,11,11
9359,6,6,6,6
9360,11,11,11,11
9361,6,6,6,6
9362,25,25,25,25
9363,25,25,25,25
9364,5,5,5,5
9365,19,19,19,19
9366,19,19,19,19
9367,9,9,9,9
9368,11,11,11,11
9369,13,13,13,13
9370,19,19,19,19
9371,11,11,11,11
9372,9,9,9,9
9373,5,5,5,5
9374,11,11,11,11
9375,28,28,28,28
9376,11,11,11,11
9377,11,11,11,11
9378,18,18,18,18
9379,19,19,19,19
9380,5,5,5,5
9381,5,5,5,5
9382,8,8,8,8
9383,9,9,9,9
9384,15,15,15,15
9385,19,19,19,19
9386,8,8,8,8
9387,5,5,5,5
9388,19,19,19,19
9389,11,11,11,11
9390,11,11,11,11
9391,11,11,11,11
9392,15,15,15,15
9393,11,11,11,11
9394,11,11,11,11
9395,11,11,11,11
9396,9,9,9,9
9397,5,5,5,5
9398,23,23,23,23
9399,5,5,5,5
9400,25,25,25,25
9401,11,11,11,11
9402,5,5,5,5
9403,13,13,13,13
9404,28,28,28,28
9405,1,1,1,1
9406,6,6,6,6
9407,13,13,13,13
9408,13,13,13,13
9409,5,5,5,5
9410,25,25,25,25
9411,11,11,11,11
9412,11,11,11,11
9413,25,25,25,25
9414,11,11,11,11
9415,1,8,1,8
9416,17,17,17,17
9417,11,11,11,11
9418,15,15,15,15
9419,11,11,11,11
9420,15,15,15,15
9421,17,17,17,17
9422,8,8,8,8
9423,27,27,27,27
9424,11,11,11,11
9425,11,11,11,11
9426,9,9,9,9
9427,11,11,11,11
9428,19,19,19,19
9429,13,13,13,13
9430,13,13,13,13
9431,28,28,28,28
9432,11,11,11,11
9433,28,28,28,28
9434,11,11,11,11
9435,6,6,6,6
9436,28,28,28,28
9437,8,8,8,8
9438,12,12,12,12
9439,12,12,12,12
9440,11,11,11,11
9441,11,11,11,11
9442,13,13,13,13
9443,12,12,12,12
9444,11,11,11,11
9445,9,9,9,9
9446,15,15,15,15
9447,11,11,11,11
9448,8,8,8,8
9449,11,11,11,11
9450,11,11,11,11
9451,2,2,2,2
9452,9,9,9,9
9453,19,19,19,19
9454,23,23,23,23
9455,25,25,25,25
9456,11,11,11,11
9457,12,12,12,12
9458,25,25,25,25
9459,16,16,16,16
9460,19,19,9,19
9461,9,9,9,9
9462,11,11,11,11
9463,11,11,11,11
9464,6,6,6,6
9465,7,7,7,7
9466,20,20,20,20
9467,8,8,8,8
9468,5,5,5,5
9469,9,9,9,9
9470,6,6,6,6
9471,19,19,19,19
9472,28,28,28,28
9473,16,16,16,16
9474,18,18,18,18
9475,6,6,6,6
9476,7,7,7,7
9477,1,1,1,1
9478,20,20,20,20
9479,4,4,4,4
9480,2,2,2,2
9481,6,6,6,6
9482,5,5,5,5
9483,7,7,7,7
9484,6,6,6,6
9485,5,5,5,5
9486,8,8,8,8
9487,5,5,5,5
9488,6,6,6,6
9489,9,9,9,9
9490,20,20,20,20
9491,17,17,17,17
9492,7,7,7,7
9493,13,13,13,13
9494,28,28,28,28
9495,6,6,6,6
9496,7,7,7,7
9497,14,14,14,14
9498,7,7,7,7
9499,28,28,28,28
9500,15,15,15,15
9501,9,9,9,9
9502,12,12,12,12
9503,8,8,8,8
9504,11,11,11,11
9505,25,25,25,25
9506,25,25,25,25
9507,20,20,20,20
9508,11,11,26,26
9509,20,20,20,20
9510,5,5,5,5
9511,11,11,11,11
9512,17,17,17,17
9513,17,17,17,17
9514,7,7,7,7
9515,13,13,13,13
9516,5,5,5,5
9517,1,1,1,1
9518,1,1,1,1
9519,28,28,28,28
9520,28,28,28,28
9521,5,5,5,5
9522,12,12,12,12
9523,20,20,20,20
9524,4,4,4,4
9525,20,20,20,20
9526,28,28,28,28
9527,1,1,1,1
9528,5,5,5,5
9529,28,28,28,28
9530,28,28,28,28
9531,11,11,11,11
9532,5,5,5,5
9533,11,11,11,11
9534,17,17,17,17
9535,11,11,11,11
9536,12,12,12,12
9537,11,11,11,11
9538,11,11,11,11
9539,25,25,25,25
9540,12,12,12,12
9541,28,28,28,28
9542,8,8,8,8
9543,28,28,28,28
9544,12,12,12,12
9545,15,15,15,15
9546,11,11,11,11
9547,19,19,19,19
9548,8,8,8,8
9549,8,8,8,8
9550,19,19,19,19
9551,26,26,26,26
9552,9,9,9,9
9553,4,4,4,4
9554,6,6,6,6
9555,20,20,20,20
9556,15,15,15,15
9557,28,28,28,28
9558,5,5,5,5
9559,15,15,15,15
9560,15,15,15,15
9561,11,11,11,11
9562,9,9,9,9
9563,5,5,5,5
9564,7,7,7,7
9565,1,1,1,1
9566,15,15,15,15
9567,7,7,7,7
9568,26,26,26,26
9569,7,7,7,7
9570,28,28,28,28
9571,12,12,12,12
9572,8,8,1,8
9573,1,1,1,1
9574,25,25,25,25
9575,28,28,28,28
9576,11,11,11,11
9577,28,28,28,28
9578,28,28,28,28
9579,11,11,11,11
9580,8,8,8,8
9581,11,11,11,11
9582,28,28,28,28
9583,28,28,28,28
9584,11,11,11,11
9585,5,5,5,5
9586,25,25,25,25
9587,13,13,13,13
9588,6,6,6,6
9589,13,13,13,13
9590,12,12,12,12
9591,1,1,1,1
9592,7,7,7,7
9593,5,5,5,5
9594,16,16,16,16
9595,18,18,18,18
9596,2,2,2,2
9597,8,8,8,8
9598,28,28,28,28
9599,25,25,25,25
9600,17,17,17,17
9601,20,20,20,20
9602,5,5,5,5
9603,17,17,17,17
9604,5,5,5,5
9605,7,7,7,7
9606,1,1,1,1
9607,1,1,1,1
9608,5,5,5,5
9609,13,13,13,13
9610,5,5,5,5
9611,1,1,1,1
9612,28,28,28,28
9613,20,20,20,20
9614,7,7,7,7
9615,11,11,11,11
9616,15,15,15,15
9617,28,28,28,28
9618,28,28,28,28
9619,11,11,11,11
9620,13,13,13,13
9621,11,11,11,11
9622,28,28,28,28
9623,5,5,5,5
9624,28,28,28,28
9625,2,2,2,2
9626,6,6,6,6
9627,15,15,15,15
9628,11,11,11,11
9629,19,19,19,19
9630,26,26,26,26
9631,6,6,6,6
9632,28,28,28,28
9633,5,5,5,5
9634,5,5,5,5
9635,19,19,19,19
9636,5,5,5,5
9637,8,8,8,8
9638,11,11,11,11
9639,11,11,11,11
9640,5,5,5,5
9641,19,19,19,19
9642,18,18,18,18
9643,5,5,5,5
9644,17,17,17,17
9645,28,28,28,28
9646,11,11,11,11
9647,5,5,5,5
9648,1,1,1,1
9649,9,9,9,9
9650,2,2,2,2
9651,5,5,5,5
9652,28,28,28,28
9653,28,28,28,28
9654,11,11,11,11
9655,6,6,6,6
9656,5,5,5,5
9657,11,11,11,11
9658,19,19,19,19
9659,11,11,11,11
9660,10,10,10,10
9661,12,12,12,12
9662,16,16,16,16
9663,7,7,7,7
9664,12,12,12,12
9665,5,5,5,5
9666,8,8,8,8
9667,6,6,6,6
9668,15,15,15,15
9669,9,9,9,9
9670,28,28,28,28
9671,28,28,28,28
9672,11,11,11,11
9673,8,8,8,8
9674,7,7,7,7
9675,7,7,7,7
9676,2,2,2,2
9677,11,11,11,11
9678,6,6,6,6
9679,19,19,19,19
9680,11,11,11,11
9681,11,11,11,11
9682,28,28,28,28
9683,6,6,6,6
9684,12,12,12,12
9685,8,8,8,8
9686,12,12,12,12
9687,11,11,11,11
9688,25,25,25,25
9689,12,12,12,12
9690,27,27,27,27
9691,11,11,11,11
9692,7,7,7,7
9693,11,11,11,11
9694,11,11,11,11
9695,11,11,11,11
9696,11,11,11,11
9697,28,28,28,28
9698,16,16,16,16
9699,16,16,16,16
9700,6,6,6,6
9701,17,17,17,17
9702,5,5,5,5
9703,11,11,11,11
9704,8,8,8,8
9705,25,25,25,25
9706,26,26,11,26
9707,1,1,1,1
9708,11,11,11,11
9709,12,12,12,12
9710,16,16,16,16
9711,11,11,11,11
9712,6,6,6,6
9713,11,11,11,11
9714,11,11,11,11
9715,16,16,16,16
9716,11,11,11,11
9717,11,11,11,11
9718,28,28,28,28
9719,11,11,11,11
9720,25,25,25,25
9721,11,11,11,11
9722,15,15,15,15
9723,28,28,28,28
9724,1,1,1,1
9725,11,11,11,11
9726,11,11,11,11
9727,2,2,2,2
9728,12,12,12,12
9729,11,11,11,11
9730,19,19,19,19
9731,28,28,28,28
9732,6,6,6,6
9733,28,28,26,28
9734,12,12,12,12
9735,8,8,8,8
9736,8,8,8,8
9737,11,11,11,11
9738,5,5,5,5
9739,11,11,11,11
9740,9,9,9,9
9741,8,8,8,8
9742,6,6,6,6
9743,28,28,28,28
9744,12,12,12,12
9745,1,1,1,1
9746,2,2,2,2
9747,26,26,26,26
9748,11,11,11,11
9749,16,16,16,16
9750,11,11,11,11
9751,8,8,8,8
9752,8,8,8,8
9753,13,13,13,13
9754,19,19,19,19
9755,28,28,28,28
9756,14,14,14,14
9757,19,19,19,19
9758,11,11,28,28
9759,19,19,19,19
9760,19,19,19,19
9761,8,8,8,8
9762,8,8,8,8
9763,4,4,4,4
9764,14,14,14,14
9765,25,25,25,25
9766,2,2,2,2
9767,11,11,11,11
9768,25,12,12,12
9769,15,15,15,15
9770,25,25,25,25
9771,19,19,19,19
9772,5,5,5,5
9773,6,6,6,6
9774,1,1,1,1
9775,6,6,6,6
9776,12,12,12,12
9777,5,5,5,5
9778,1,8,8,1
9779,11,11,11,11
9780,19,19,19,19
9781,5,5,5,5
9782,11,11,11,11
9783,1,1,1,1
9784,5,5,5,5
9785,5,5,5,5
9786,28,28,28,28
9787,19,19,19,19
9788,8,8,8,8
9789,6,6,6,6
9790,28,28,28,28
9791,25,25,25,25
9792,11,11,11,11
9793,28,28,28,28
9794,28,28,28,28
9795,11,11,11,11
9796,5,5,5,5
9797,25,25,25,25
9798,25,25,25,25
9799,14,14,14,14
9800,11,11,11,11
9801,9,9,9,9
9802,8,8,8,8
9803,7,7,7,7
9804,8,8,8,8
9805,3,3,3,3
9806,1,1,1,1
9807,7,7,7,7
9808,25,25,25,25
9809,7,7,7,7
9810,10,10,10,10
9811,28,28,28,28
9812,28,28,28,28
9813,15,15,15,15
9814,12,12,12,12
9815,17,17,17,17
9816,27,27,27,27
9817,12,12,12,12
9818,28,28,28,28
9819,25,25,25,25
9820,8,8,8,8
9821,18,18,18,18
9822,17,17,17,17
9823,2,2,2,2
9824,12,12,12,12
9825,28,28,28,28
9826,25,25,25,25
9827,20,20,20,20
9828,6,6,6,6
9829,1,1,1,1
9830,20,20,20,20
9831,8,8,8,8
9832,8,1,8,8
9833,1,1,1,1
9834,8,8,8,8
9835,11,11,11,11
9836,5,5,5,5
9837,6,6,6,6
9838,18,18,18,18
9839,8,8,8,8
9840,28,28,28,28
9841,11,28,28,11
9842,8,8,8,8
9843,9,9,9,9
9844,15,15,15,15
9845,1,1,1,8
9846,5,5,5,5
9847,19,19,19,19
9848,28,28,28,28
9849,7,7,7,7
9850,11,11,11,11
9851,12,12,12,12
9852,21,21,21,21
9853,15,15,15,15
9854,11,11,11,11
9855,1,1,1,1
9856,20,20,20,20
9857,28,28,18,28
9858,14,14,14,14
9859,5,5,5,5
9860,6,6,6,6
9861,6,6,6,6
9862,28,28,28,28
9863,8,8,8,8
9864,11,11,11,11
9865,7,7,7,7
9866,11,11,28,11
9867,8,8,8,8
9868,28,28,28,28
9869,11,11,11,11
9870,7,7,7,7
9871,15,15,15,15
9872,8,8,8,8
9873,6,6,6,6
9874,7,7,7,7
9875,26,26,26,26
9876,28,28,28,28
9877,25,25,25,25
9878,3,3,3,3
9879,28,28,28,28
9880,25,25,25,25
9881,15,15,15,15
9882,8,8,8,8
9883,5,5,5,5
9884,11,11,11,11
9885,26,26,26,26
9886,7,7,7,7
9887,5,5,5,5
9888,15,15,15,15
9889,19,19,19,19
9890,10,10,10,10
9891,1,1,1,1
9892,28,28,28,28
9893,5,5,5,5
9894,28,28,28,28
9895,28,28,28,28
9896,28,28,28,28
9897,7,7,7,7
9898,6,6,6,6
9899,8,8,8,8
9900,26,26,26,26
9901,6,6,6,6
9902,12,12,12,12
9903,7,7,7,7
9904,5,5,5,5
9905,6,6,6,6
9906,6,6,6,6
9907,8,8,8,8
9908,8,8,8,8
9909,11,11,11,11
9910,28,28,28,28
9911,1,1,1,1
9912,4,4,4,4
9913,15,15,15,15
9914,28,28,28,28
9915,11,11,28,28
9916,9,9,9,9
9917,9,9,9,9
9918,6,6,6,6
9919,25,25,25,25
9920,6,6,6,6
9921,5,5,5,5
9922,7,7,7,7
9923,4,4,4,4
9924,9,9,9,9
9925,8,8,8,8
9926,19,19,19,19
9927,15,15,15,15
9928,7,7,7,7
9929,6,6,6,6
9930,6,6,6,6
9931,6,6,6,6
9932,10,10,10,10
9933,7,7,7,7
9934,17,17,17,17
9935,1,1,1,1
9936,28,28,28,28
9937,11,20,20,11
9938,26,26,26,26
9939,8,1,1,8
9940,7,7,7,7
9941,11,11,11,11
9942,8,8,8,8
9943,26,26,26,26
9944,19,19,19,19
9945,7,7,7,7
9946,18,18,18,18
9947,20,20,20,20
9948,5,5,5,5
9949,12,12,12,12
9950,11,11,11,11
9951,9,9,9,9
9952,13,13,13,13
9953,11,11,11,11
9954,2,2,2,2
9955,7,7,7,7
9956,15,15,15,15
9957,8,8,8,8
9958,26,26,26,26
9959,28,28,28,28
9960,10,10,10,10
9961,28,28,28,28
9962,15,15,15,15
9963,1,1,1,1
9964,1,1,1,1
9965,28,28,28,28
9966,28,28,28,28
9967,12,12,12,12
9968,28,28,28,28
9969,28,28,28,28
9970,17,17,17,17
9971,26,26,26,26
9972,20,20,20,20
9973,2,2,2,2
9974,17,17,17,17
9975,28,28,28,28
9976,11,11,11,11
9977,6,6,6,6
9978,28,28,28,28
9979,7,7,7,7
9980,7,7,7,7
9981,12,12,12,12
9982,17,12,12,17
9983,5,5,5,5
9984,28,28,28,28
9985,11,11,11,11
9986,11,11,11,11
9987,17,17,17,17
9988,28,28,28,28
9989,17,17,17,17
9990,15,15,15,15
9991,7,7,7,7
9992,1,1,1,1
9993,7,7,7,7
9994,6,6,6,6
9995,11,11,11,11
9996,6,6,6,6
9997,8,8,8,8
9998,17,17,17,17
9999,15,15,15,15
10000,28,28,28,28
10001,8,8,8,8
10002,26,26,11,11
10003,17,17,17,17
10004,5,5,5,5
10005,11,11,11,11
10006,17,17,17,17
10007,5,5,5,5
10008,3,3,3,3
10009,6,6,6,6
10010,12,12,12,12
10011,11,11,11,11
10012,5,5,5,5
10013,6,6,6,6
10014,28,28,28,28
10015,11,11,11,11
10016,28,28,28,28
10017,11,11,11,11
10018,17,17,17,17
10019,28,28,28,28
10020,16,16,16,16
10021,8,8,8,8
10022,26,26,26,26
10023,5,5,5,5
10024,5,5,5,5
10025,8,8,8,8
10026,17,17,17,17
10027,11,11,11,11
10028,5,5,5,5
10029,2,2,2,2
10030,19,19,19,19
10031,5,5,5,5
10032,13,13,13,13
10033,19,19,19,19
10034,6,6,6,6
10035,13,13,13,13
10036,17,17,17,17
10037,28,28,28,28
10038,11,11,11,11
10039,12,12,12,12
10040,12,12,12,12
10041,5,5,5,5
10042,17,17,17,17
10043,19,19,19,19
10044,11,11,11,11
10045,3,3,3,3
10046,15,15,15,15
10047,28,28,28,28
10048,11,11,11,11
10049,11,11,11,11
10050,8,8,8,8
10051,26,26,26,26
10052,19,19,19,19
10053,19,19,19,19
10054,20,20,20,20
10055,16,16,16,16
10056,19,19,19,19
10057,28,28,28,28
10058,7,7,7,7
10059,19,19,19,19
10060,9,9,9,9
10061,7,7,7,7
10062,7,7,7,7
10063,7,7,7,7
10064,11,11,11,11
10065,25,25,25,25
10066,7,7,7,7
10067,26,26,26,26
10068,19,19,19,19
10069,17,17,17,17
10070,12,12,12,12
10071,19,19,19,19
10072,15,15,15,15
10073,7,7,7,7
10074,11,11,11,11
10075,25,25,25,25
10076,12,12,12,12
10077,18,18,18,18
10078,6,6,6,6
10079,8,8,8,8
10080,28,28,28,28
10081,12,12,12,12
10082,18,18,11,11
10083,1,1,1,1
10084,6,6,6,6
10085,13,13,13,13
10086,8,8,8,8
10087,25,25,25,25
10088,19,19,19,19
10089,6,6,6,6
10090,12,12,12,12
10091,7,7,7,7
10092,8,8,8,8
10093,8,8,8,8
10094,6,6,6,6
10095,17,17,17,17
10096,5,5,5,5
10097,11,11,11,11
10098,15,15,15,15
10099,11,11,11,11
10100,11,11,11,11
10101,17,17,17,17
10102,7,7,7,7
10103,13,13,13,13
10104,13,13,13,13
10105,26,26,26,26
10106,1,1,1,1
10107,12,12,12,12
10108,1,1,1,1
10109,25,25,25,25
10110,11,11,11,11
10111,15,15,15,15
10112,25,25,25,25
10113,15,15,15,15
10114,11,11,11,11
10115,8,8,8,8
10116,11,11,11,11
10117,11,11,11,11
10118,20,20,20,20
10119,11,11,11,11
10120,28,28,28,28
10121,19,19,19,19
10122,9,9,9,9
10123,12,12,12,12
10124,8,8,8,8
10125,15,15,15,15
10126,2,2,2,2
10127,17,17,17,17
10128,1,1,1,1
10129,11,11,11,11
10130,7,7,7,7
10131,14,14,14,14
10132,11,11,11,11
10133,8,8,8,8
10134,11,11,11,11
10135,19,19,19,19
10136,5,5,5,5
10137,25,25,25,25
10138,1,1,1,1
10139,28,28,28,28
10140,26,26,26,26
10141,19,19,19,19
10142,5,5,5,5
10143,13,13,13,13
10144,15,15,15,15
10145,7,7,7,7
10146,3,3,3,3
10147,11,11,11,11
10148,4,4,4,4
10149,23,23,23,23
10150,4,4,4,4
10151,15,15,15,15
10152,6,6,6,6
10153,13,13,13,13
10154,11,11,11,11
10155,11,11,11,11
10156,11,11,11,11
10157,5,5,5,5
10158,7,7,7,7
10159,12,12,12,12
10160,8,8,8,8
10161,28,28,28,28
10162,9,9,9,9
10163,15,15,15,15
10164,5,5,5,5
10165,6,6,6,6
10166,6,6,6,6
10167,11,11,11,11
10168,6,6,6,6
10169,30,30,30,30
10170,6,6,6,6
10171,12,12,12,12
10172,1,1,1,1
10173,11,11,11,11
10174,12,12,12,12
10175,11,11,11,11
10176,19,19,19,19
10177,16,16,16,16
10178,13,13,13,13
10179,11,11,11,11
10180,11,11,11,11
10181,2,2,2,2
10182,11,11,11,11
10183,15,15,15,15
10184,10,10,10,10
10185,13,13,13,13
10186,8,8,8,8
10187,5,5,5,5
10188,9,9,9,9
10189,6,6,6,6
10190,11,11,11,11
10191,28,28,28,28
10192,28,28,28,28
10193,6,6,6,6
10194,5,5,5,5
10195,19,19,19,19
10196,8,8,8,8
10197,19,19,19,19
10198,12,12,12,12
10199,15,15,15,15
10200,8,8,8,8
10201,19,19,19,19
10202,8,8,8,8
10203,28,28,28,28
10204,11,11,11,11
10205,19,19,19,19
10206,17,17,17,17
10207,19,19,19,19
10208,9,9,9,9
10209,16,16,16,16
10210,5,5,5,5
10211,1,1,1,1
10212,16,16,16,16
10213,1,1,1,1
10214,11,11,11,11
10215,8,8,8,8
10216,19,19,19,19
10217,28,28,28,28
10218,28,28,28,28
10219,1,1,1,1
10220,5,5,5,5
10221,5,5,5,5
10222,8,8,8,8
10223,16,16,16,16
10224,17,17,17,17
10225,5,5,5,5
10226,25,25,25,25
10227,14,14,14,14
10228,28,28,28,28
10229,28,28,28,28
10230,19,19,19,19
10231,11,11,11,11
10232,16,16,16,16
10233,25,25,25,25
10234,25,25,25,25
10235,28,28,28,28
10236,28,28,28,28
10237,19,19,19,19
10238,6,6,6,6
10239,25,25,25,25
10240,5,5,5,5
10241,6,6,6,6
10242,5,5,5,5
10243,28,28,28,28
10244,11,11,11,11
10245,16,16,16,16
10246,6,6,6,6
10247,1,1,1,1
10248,8,8,8,8
10249,12,12,12,12
10250,11,11,11,11
10251,28,28,28,28
10252,12,12,12,12
10253,1,1,1,1
10254,5,5,5,5
10255,11,11,11,11
10256,18,18,18,18
10257,16,16,16,16
10258,20,20,20,20
